stanitsa-grivenskaya;Станица Гривенская;Краснодарский край;krasnodarskiy-kray;из станицы Гривенская;55.141913;61.416550
stanitsa-novonikolaevskaya;Станица Новониколаевская;Краснодарский край;krasnodarskiy-kray;из станицы Новониколаевская;55.141914;61.416551
stanitsa-starovelichkovskaya;Станица Старовеличковская;Краснодарский край;krasnodarskiy-kray;из станицы Старовеличковская;55.141915;61.416552
stanitsa-kanevskaya;Станица Каневская;Краснодарский край;krasnodarskiy-kray;из станицы Каневская;55.141916;61.416553
stanitsa-aleksandrovskaya-krasnodarskiy-kray;Станица Александровская;Краснодарский край;krasnodarskiy-kray;из станицы Александровская;55.141917;61.416554
stanitsa-novoderevyankovskaya;Станица Новодеревянковская;Краснодарский край;krasnodarskiy-kray;из станицы Новодеревянковская;55.141918;61.416555
stanitsa-novominskaya;Станица Новоминская;Краснодарский край;krasnodarskiy-kray;из станицы Новоминская;55.141919;61.416556
stanitsa-privolnaya;Станица Привольная;Краснодарский край;krasnodarskiy-kray;из станицы Привольная;55.141920;61.416557
stanitsa-pridorozhnaya;Станица Придорожная;Краснодарский край;krasnodarskiy-kray;из станицы Придорожная;55.141921;61.416558
stanitsa-staroderevyankovskaya;Станица Стародеревянковская;Краснодарский край;krasnodarskiy-kray;из станицы Стародеревянковская;55.141922;61.416559
stanitsa-chelbasskaya;Станица Челбасская;Краснодарский край;krasnodarskiy-kray;из станицы Челбасская;55.141923;61.416560
stanitsa-dyadkovskaya;Станица Дядьковская;Краснодарский край;krasnodarskiy-kray;из станицы Дядьковская;55.141924;61.416561
stanitsa-zhuravskaya;Станица Журавская;Краснодарский край;krasnodarskiy-kray;из станицы Журавская;55.141925;61.416562
stanitsa-platnirovskaya;Станица Платнировская;Краснодарский край;krasnodarskiy-kray;из станицы Платнировская;55.141926;61.416563
stanitsa-razdolnaya;Станица Раздольная;Краснодарский край;krasnodarskiy-kray;из станицы Раздольная;55.141927;61.416564
stanitsa-sergievskaya;Станица Сергиевская;Краснодарский край;krasnodarskiy-kray;из станицы Сергиевская;55.141928;61.416565
gorod-korenovsk;Город Кореновск;Краснодарский край;krasnodarskiy-kray;из города Кореновск;55.141929;61.416566
stanitsa-poltavskaya;Станица Полтавская;Краснодарский край;krasnodarskiy-kray;из станицы Полтавская;55.141930;61.416567
stanitsa-ivanovskaya;Станица Ивановская;Краснодарский край;krasnodarskiy-kray;из станицы Ивановская;55.141931;61.416568
stanitsa-maryanskaya;Станица Марьянская;Краснодарский край;krasnodarskiy-kray;из станицы Марьянская;55.141932;61.416569
stanitsa-novomyshastovskaya;Станица Новомышастовская;Краснодарский край;krasnodarskiy-kray;из станицы Новомышастовская;55.141933;61.416570
stanitsa-starodzherelievskaya;Станица Староджерелиевская;Краснодарский край;krasnodarskiy-kray;из станицы Староджерелиевская;55.141934;61.416571
stanitsa-staronizhesteblievskaya;Станица Старонижестеблиевская;Краснодарский край;krasnodarskiy-kray;из станицы Старонижестеблиевская;55.141935;61.416572
stanitsa-cheburgolskaya;Станица Чебургольская;Краснодарский край;krasnodarskiy-kray;из станицы Чебургольская;55.141936;61.416573
stanitsa-krylovskaya;Станица Крыловская;Краснодарский край;krasnodarskiy-kray;из станицы Крыловская;55.141937;61.416574
stanitsa-kugoeyskaya;Станица Кугоейская;Краснодарский край;krasnodarskiy-kray;из станицы Кугоейская;55.141938;61.416575
stanitsa-novopashkovskaya;Станица Новопашковская;Краснодарский край;krasnodarskiy-kray;из станицы Новопашковская;55.141939;61.416576
stanitsa-novosergievskaya;Станица Новосергиевская;Краснодарский край;krasnodarskiy-kray;из станицы Новосергиевская;55.141940;61.416577
stanitsa-oktyabrskaya-krasnodarskiy-kray;Станица Октябрьская;Краснодарский край;krasnodarskiy-kray;из станицы Октябрьская;55.141941;61.416578
stanitsa-varenikovskaya;Станица Варениковская;Краснодарский край;krasnodarskiy-kray;из станицы Варениковская;55.141942;61.416579
stanitsa-gladkovskaya;Станица Гладковская;Краснодарский край;krasnodarskiy-kray;из станицы Гладковская;55.141943;61.416580
stanitsa-neberdzhaevskaya;Станица Неберджаевская;Краснодарский край;krasnodarskiy-kray;из станицы Неберджаевская;55.141944;61.416581
stanitsa-nizhnebakanskaya;Станица Нижнебаканская;Краснодарский край;krasnodarskiy-kray;из станицы Нижнебаканская;55.141945;61.416582
stanitsa-troitskaya-krasnodarskiy-kray;Станица Троицкая;Краснодарский край;krasnodarskiy-kray;из станицы Троицкая;55.141946;61.416583
gorod-krymsk;Город Крымск;Краснодарский край;krasnodarskiy-kray;из города Крымск;55.141947;61.416584
stanitsa-vozdvizhenskaya;Станица Воздвиженская;Краснодарский край;krasnodarskiy-kray;из станицы Воздвиженская;55.141948;61.416585
stanitsa-konstantinovskaya;Станица Константиновская;Краснодарский край;krasnodarskiy-kray;из станицы Константиновская;55.141949;61.416586
stanitsa-mikhaylovskaya;Станица Михайловская;Краснодарский край;krasnodarskiy-kray;из станицы Михайловская;55.141950;61.416587
stanitsa-novoalekseevskaya;Станица Новоалексеевская;Краснодарский край;krasnodarskiy-kray;из станицы Новоалексеевская;55.141951;61.416588
